gpcf_google_product_category	root	node_01	node_02	node_03	node_04	manufacturer	manufacturer_sku	gtin	dun	base_product	product	sub_product	brand	sub_brand	line	sub_line	model	sub_model	size	size_type	size_system	gender	age_group	mkt_pack_name	gtin_pack_type	gtin_pack_name	gtin_pack_name_variant	gtin_pack_uom_qty	gtin_pack_uom	gtin_pack_uom_variant	gtin_internal_pack_uom_qty	gtin_internal_pack_uom	gtin_internal_pack_uom_variant	base_uom	base_uom_equivalence	label_uom_01_qty	label_uom_01	label_uom_01_variant	label_uom_02_qty	label_uom_02	label_uom_02_variant	dun_pack	dun_pack_qty
553	higiene	personal	cosmetica			kimberly clark argentina sa	30241730	7794626011047	17794626011044	toalla humeda	toalla humeda descartable	toalla humeda descartable bebe	huggies		triple proteccion										single pack	paquete	flow pack	96,00	unidad	toalla				unidad	1,0000								18
553	higiene	personal	cosmetica			sc johnson y son de argentina saic		7790010694568		toalla humeda	toalla humeda descartable	toalla humeda descartable bebe	johnsons		baby										single pack	doy pack		50,00	unidad	toalla				unidad	1,0000								1
553	higiene	personal	cosmetica			kimberly clark argentina sa	30241314	7794626012525	17794626012522	toalla humeda	toalla humeda descartable	toalla humeda descartable bebe	kimbies												single pack	paquete	flow pack	48,00	unidad	toalla				unidad	1,0000								30
553	higiene	personal	cosmetica			procter y gamble argentina srl		7500435200066		toalla humeda	toalla humeda descartable	toalla humeda descartable bebe	pampers		higiene completa										single pack	paquete	flow pack con tapa	48,00	unidad	toalla				unidad	1,0000								12
553	higiene	personal	cosmetica			procter y gamble argentina srl		7500435180290		toalla humeda	toalla humeda descartable	toalla humeda descartable bebe	pampers		limpieza delicada										single pack	paquete	flow pack con tapa	48,00	unidad	toalla				unidad	1,0000								12
553	higiene	personal	cosmetica			procter y gamble argentina srl		7500435134989		toalla humeda	toalla humeda descartable	toalla humeda descartable bebe	pampers		recien nacido										single pack	paquete	flow pack con tapa	48,00	unidad	toalla				unidad	1,0000								12
553	higiene	personal	cosmetica			procter y gamble argentina srl		7500435151528		toalla humeda	toalla humeda descartable	toalla humeda descartable bebe	pampers		siempre limpio										single pack	paquete	flow pack con tapa	48,00	unidad	toalla				unidad	1,0000								12
553	higiene	personal	cosmetica			procter y gamble argentina srl		4015400763697		toalla humeda	toalla humeda descartable	toalla humeda descartable bebe	pampers				aroma de bebe								single pack	paquete	flow pack con tapa	48,00	unidad	toalla				unidad	1,0000								12
553	higiene	personal	cosmetica			procter y gamble argentina srl		7500435145244		toalla humeda	toalla humeda descartable	toalla humeda descartable bebe	pampers				aloe vera								single pack	paquete	flow pack con tapa	48,00	unidad	toalla				unidad	1,0000								12
553	higiene	personal	cosmetica			procter y gamble argentina srl		7500435151511		toalla humeda	toalla humeda descartable	toalla humeda descartable bebe	pampers				sin perfume								single pack	paquete	flow pack con tapa	48,00	unidad	toalla				unidad	1,0000								12
553	higiene	personal	cosmetica			prifamon sa		7790773086051		toalla humeda	toalla humeda descartable	toalla humeda descartable bebe	qsoft		clasica										single pack	doy pack		50,00	unidad	toalla				unidad	1,0000								24
553	higiene	personal	cosmetica			prifamon sa		7790773086150		toalla humeda	toalla humeda descartable	toalla humeda descartable bebe	qsoft		clasica		aloe vera y vitamina e								single pack	doy pack		50,00	unidad	toalla				unidad	1,0000								24
553	higiene	personal	cosmetica			prifamon sa		7790773008251		toalla humeda	toalla humeda descartable	toalla humeda descartable bebe	qsoft		premium		aloe vera y vitamina e								single pack	paquete	flow pack	50,00	unidad	toalla				unidad	1,0000								16
553	higiene	personal	cosmetica			prifamon sa		7790773008350		toalla humeda	toalla humeda descartable	toalla humeda descartable bebe	qsoft		premium		clasica								single pack	paquete	flow pack	25,00	unidad	toalla				unidad	1,0000								12
553	higiene	personal	cosmetica			prifamon sa		7790773008367		toalla humeda	toalla humeda descartable	toalla humeda descartable bebe	qsoft		premium		clasica								single pack	paquete	flow pack	50,00	unidad	toalla				unidad	1,0000								16
553	higiene	personal	cosmetica			prifamon sa		7790773018229		toalla humeda	toalla humeda descartable	toalla humeda descartable bebe	qsoft		premium		paspadura con oxido de zinc								single pack	paquete	flow pack	50,00	unidad	toalla				unidad	1,0000								16
553	higiene	personal	cosmetica			prifamon sa		7790773018335		toalla humeda	toalla humeda descartable	toalla humeda descartable bebe	qsoft		premium		oleo calcareo								single pack	paquete	flow pack	40,00	unidad	toalla				unidad	1,0000								20
553	higiene	personal	cosmetica			algabo sa		7791274199141		toalla humeda	toalla humeda descartable	toalla humeda descartable infantil	algabo		kids	spiderman									single pack	paquete	flow pack	10,00	unidad	toalla				unidad	1,0000								96
553	higiene	personal	cosmetica			algabo sa		7791274199158		toalla humeda	toalla humeda descartable	toalla humeda descartable infantil	algabo		kids	spiderman									single pack	paquete	flow pack	25,00	unidad	toalla				unidad	1,0000								36
553	higiene	personal	cosmetica			algabo sa		7791274199165		toalla humeda	toalla humeda descartable	toalla humeda descartable infantil	algabo		kids	frozen									single pack	paquete	flow pack	10,00	unidad	toalla				unidad	1,0000								96
553	higiene	personal	cosmetica			algabo sa		7791274199172		toalla humeda	toalla humeda descartable	toalla humeda descartable infantil	algabo		kids	frozen									single pack	paquete	flow pack	25,00	unidad	toalla				unidad	1,0000								36
553	higiene	personal	cosmetica			algabo sa		7791274199950		toalla humeda	toalla humeda descartable	toalla humeda descartable infantil	algabo		kids	baby yoda									single pack	paquete	flow pack	25,00	unidad	toalla				unidad	1,0000								36
553	higiene	personal	cosmetica			algabo sa		7791274199967		toalla humeda	toalla humeda descartable	toalla humeda descartable infantil	algabo		kids	baby yoda									single pack	paquete	flow pack	10,00	unidad	toalla				unidad	1,0000								96
499913	higiene	personal	cosmetica			algabo sa		7791274199240		toalla humeda	toalla humeda descartable	toalla humeda descartable adulto	algabo		control		antibacterial								single pack	paquete	flow pack	10,00	unidad	toalla				unidad	1,0000								96
499913	higiene	personal	cosmetica			algabo sa		7791274199257		toalla humeda	toalla humeda descartable	toalla humeda descartable adulto	algabo		control		antibacterial								single pack	paquete	flow pack	25,00	unidad	toalla				unidad	1,0000								36
499913	higiene	personal	cosmetica			algabo sa		7791274199264		toalla humeda	toalla humeda descartable	toalla humeda descartable adulto	algabo		control		antibacterial								single pack	paquete	flow pack	48,00	unidad	toalla				unidad	1,0000								24
499913	higiene	personal	cosmetica			algabo sa		7791274199370		toalla humeda	toalla humeda descartable	toalla humeda descartable adulto	algabo		control		antibacterial								single pack	paquete	flow pack con tapa	100,00	unidad	toalla				unidad	1,0000								18
499913	higiene	personal	cosmetica			hisan sa		7791229000072	17791229000079	toalla humeda	toalla humeda descartable	toalla humeda descartable adulto	comodin												single pack	paquete	flow pack	60,00	unidad	toalla				unidad	1,0000								12
499913	higiene	personal	cosmetica			lenterdit sa		7790940516565	57790940516560	toalla humeda	toalla humeda descartable	toalla humeda descartable adulto	nonisec				aloe vera								single pack	paquete	flow pack	60,00	unidad	toalla				unidad	1,0000								12
499913	higiene	personal	cosmetica			kimberly clark argentina sa		7896018703551		toalla humeda	toalla humeda descartable	toalla humeda descartable adulto	plenitud		protect plus										single pack	paquete	flow pack	42,00	unidad	toalla				unidad	1,0000								30
4730						santiago saenz sa	123003	7792389001411	67792389001413	vela	vela cera	vela cera	farolito												single pack	paquete		120,00	gramo					kilogramo	0,0010	4,00	unidad						25
4730						santiago saenz sa	123002	7792389042971	67792389042973	vela	vela cera	vela cera	farolito												single pack	paquete		68,00	gramo					kilogramo	0,0010	4,00	unidad						50
7486	bebidas	alcoholicas	amargos	vermuts		fratelli branca destilerias sa		7790290007256	57790290007251	vermut	vermut	vermut rosso	punt e mes												multi pack	paquete		12,00	unidad	botella miniatura	50,00	mililitro		litro	0,0010								8
7486	bebidas	alcoholicas	amargos	vermuts		fratelli branca destilerias sa		7790290008291	17790290008298	vermut	vermut	vermut bianco	carpano												single pack	botella		950,00	mililitro					litro	0,0010								6
7486	bebidas	alcoholicas	amargos	vermuts		campari argentina sa		7791200000060	17791200000067	vermut	vermut	vermut bianco	cinzano												single pack	botella		950,00	mililitro					litro	0,0010								12
7486	bebidas	alcoholicas	amargos	vermuts		campari argentina sa		7791200000572	17791200000579	vermut	vermut	vermut bianco	cinzano												single pack	botella		450,00	mililitro					litro	0,0010								12
7486	bebidas	alcoholicas	amargos	vermuts		fratelli branca destilerias sa		7790290009397	17790290009394	vermut	vermut	vermut dry	carpano												single pack	botella		950,00	mililitro					litro	0,0010								6
7486	bebidas	alcoholicas	amargos	vermuts		fratelli branca destilerias sa		7790290008192	17790290008199	vermut	vermut	vermut rosso	carpano												single pack	botella		950,00	mililitro					litro	0,0010								6
7486	bebidas	alcoholicas	amargos	vermuts		fratelli branca destilerias sa		8004400007203	18004400007200	vermut	vermut	vermut rosso	carpano	antica formula											single pack	botella	estuche	1,00	litro					litro	1,0000								6
7486	bebidas	alcoholicas	amargos	vermuts		campari argentina sa		7798131200828	17798131200825	vermut	vermut	vermut rosso	cinzano												single pack	botella		950,00	mililitro					litro	0,0010								12
7486	bebidas	alcoholicas	amargos	vermuts		campari argentina sa		7798131200859	17798131200856	vermut	vermut	vermut rosso	cinzano												single pack	botella		450,00	mililitro					litro	0,0010								12
7486	bebidas	alcoholicas	amargos	vermuts		fratelli branca destilerias sa		7790290007157		vermut	vermut	vermut rosso	punt e mes												single pack	botella	botella miniatura	50,00	mililitro					litro	0,0010								96
7486	bebidas	alcoholicas	amargos	vermuts		fratelli branca destilerias sa		7790290007195	17790290007192	vermut	vermut	vermut rosso	punt e mes												single pack	botella		750,00	mililitro					litro	0,0010								6
421	bebidas	alcoholicas	fermentadas	vinos	blancos	pernod ricard argentina srl		7790093521829	7790093520594	vino	vino blanco	vino blanco monovarietal chardonnay	cafayate												single pack	botella		750,00	mililitro					litro	0,0010								6
421	bebidas	alcoholicas	fermentadas	vinos	blancos	grupo penaflor sa		7790197160436		vino	vino blanco	vino blanco monovarietal chardonnay	navarro correas		alegoria	gran reserva									single pack	botella		750,00	mililitro					litro	0,0010								6
421	bebidas	alcoholicas	fermentadas	vinos	blancos	grupo penaflor sa		7790649000204		vino	vino blanco	vino blanco monovarietal chardonnay	navarro correas		reserva										single pack	botella		750,00	mililitro					litro	0,0010								6
421	bebidas	alcoholicas	fermentadas	vinos	blancos	pernod ricard argentina srl		7790093128097	7790093628092	vino	vino blanco	vino blanco monovarietal cosecha tardio	cafayate		gran linaje										single pack	botella		500,00	mililitro					litro	0,0010								6
421	bebidas	alcoholicas	fermentadas	vinos	blancos	pernod ricard argentina srl		7790093521768	7790093520532	vino	vino blanco	vino blanco monovarietal torrontes	cafayate												single pack	botella		750,00	mililitro					litro	0,0010								6
421	bebidas	alcoholicas	fermentadas	vinos	blancos	pernod ricard argentina srl		7790093128080	7790093628085	vino	vino blanco	vino blanco monovarietal torrontes	cafayate		gran linaje										single pack	botella		750,00	mililitro					litro	0,0010								6
421	bebidas	alcoholicas	fermentadas	vinos	blancos	pernod ricard argentina srl		7790093095245	17790093095242	vino	vino blanco	vino blanco monovarietal torrontes	cafayate		reserve										single pack	botella		750,00	mililitro					litro	0,0010								6
421	bebidas	alcoholicas	fermentadas	vinos	blancos	pernod ricard argentina srl		7790093527784	7790093527845	vino	vino blanco	vino blanco monovarietal torrontes	cafayate		terroir de altura										single pack	botella		750,00	mililitro					litro	0,0010								6
421	bebidas	alcoholicas	fermentadas	vinos	blancos	pernod ricard argentina srl		7790093132728	7790093632723	vino	vino blanco	vino blanco monovarietal torrontes	etchart privado												single pack	botella		750,00	mililitro					litro	0,0010								6
421	bebidas	alcoholicas	fermentadas	vinos	blancos	pernod ricard argentina srl		7790093521805	7790093520723	vino	vino blanco	vino blanco monovarietal torrontes dulce tardio	cafayate												single pack	botella		750,00	mililitro					litro	0,0010								6
421	bebidas	alcoholicas	fermentadas	vinos	espumantes	pernod ricard argentina srl		7791560513828	7791560913826	vino	vino espumante	vino espumante brut nature	mumm		cuvee										single pack	botella		750,00	mililitro					litro	0,0010								6
421	bebidas	alcoholicas	fermentadas	vinos	espumantes	pernod ricard argentina srl		7791560074268	37791560137810	vino	vino espumante	vino espumante brut nature	mumm		domaine										single pack	botella		750,00	mililitro					litro	0,0010								6
421	bebidas	alcoholicas	fermentadas	vinos	espumantes	pernod ricard argentina srl		7791560074084	7791560674086	vino	vino espumante	vino espumante brut rose	mumm		cuvee										single pack	botella		750,00	mililitro					litro	0,0010								6
421	bebidas	alcoholicas	fermentadas	vinos	espumantes	pernod ricard argentina srl		7791560074077	7791560674079	vino	vino espumante	vino espumante demi sec	mumm		cuvee										single pack	botella		750,00	mililitro					litro	0,0010								6
421	bebidas	alcoholicas	fermentadas	vinos	espumantes	pernod ricard argentina srl		7791560040126	7791560640128	vino	vino espumante	vino espumante extra brut	mumm		cuvee										single pack	botella		750,00	mililitro					litro	0,0010								6
421	bebidas	alcoholicas	fermentadas	vinos	espumantes	pernod ricard argentina srl		7791560074237	7791560674239	vino	vino espumante	vino espumante extra brut	mumm		cuvee										single pack	botella		187,00	mililitro					litro	0,0010								24
421	bebidas	alcoholicas	fermentadas	vinos	espumantes	pernod ricard argentina srl		7791560527948	97791560527941	vino	vino espumante	vino espumante extra brut	mumm		cuvee										single pack	lata		269,00	mililitro					litro	0,0010								24
421	bebidas	alcoholicas	fermentadas	vinos	espumantes	pernod ricard argentina srl		7791560074244	7791560674246	vino	vino espumante	vino espumante extra brut	mumm		domaine										single pack	botella		750,00	mililitro					litro	0,0010								6
421	bebidas	alcoholicas	fermentadas	vinos	espumantes	grupo penaflor sa		7791250001529		vino	vino espumante	vino espumante extra brut	navarro correas												single pack	botella		750,00	mililitro					litro	0,0010								6
421	bebidas	alcoholicas	fermentadas	vinos	espumantes	pernod ricard argentina srl		7791560512593	7791560612590	vino	vino espumante	vino espumante leger	mumm		leger										single pack	botella		750,00	mililitro					litro	0,0010								6
421	bebidas	alcoholicas	fermentadas	vinos	espumantes	pernod ricard argentina srl		7791560520390	7791560520406	vino	vino espumante	vino espumante leger spritz	mumm		leger spritz										single pack	botella		750,00	mililitro					litro	0,0010								6
421	bebidas	alcoholicas	fermentadas	vinos	espumantes	pernod ricard argentina srl		7791560527955	97791560527958	vino	vino espumante	vino espumante leger spritz	mumm		leger spritz										single pack	lata		269,00	mililitro					litro	0,0010								24
421	bebidas	alcoholicas	fermentadas	vinos	espumantes	pernod ricard argentina srl		7791560122501	7791560622506	vino	vino espumante	vino espumante rose	mumm		domaine										single pack	botella		750,00	mililitro					litro	0,0010								6
421	bebidas	alcoholicas	fermentadas	vinos	espumantes	pernod ricard argentina srl		7791560132838	7791560632833	vino	vino espumante	vino espumante sweet	mumm		cuvee										single pack	botella		750,00	mililitro					litro	0,0010								6
421	bebidas	alcoholicas	fermentadas	vinos	frizzantes	grupo penaflor sa		7791540053153		vino	vino frizzante	vino frizzante saborizado	frizze				evolution blue								single pack	lata		473,00	mililitro					litro	0,0010								24
421	bebidas	alcoholicas	fermentadas	vinos	frizzantes	grupo penaflor sa		7791540053160		vino	vino frizzante	vino frizzante saborizado	frizze				italian limonata								single pack	lata		473,00	mililitro					litro	0,0010								24
421	bebidas	alcoholicas	fermentadas	vinos	frizzantes	grupo penaflor sa		7791540053177		vino	vino frizzante	vino frizzante saborizado	frizze				italian pomelata								single pack	lata		473,00	mililitro					litro	0,0010								24
421	bebidas	alcoholicas	fermentadas	vinos	frizzantes	grupo penaflor sa		7791540053184		vino	vino frizzante	vino frizzante saborizado	frizze				evolution blue								single pack	botella		1,00	litro					litro	1,0000								6
421	bebidas	alcoholicas	fermentadas	vinos	frizzantes	grupo penaflor sa		7791540053191		vino	vino frizzante	vino frizzante saborizado	frizze				italian limonata								single pack	botella		1,00	litro					litro	1,0000								6
421	bebidas	alcoholicas	fermentadas	vinos	frizzantes	grupo penaflor sa		7791540053207		vino	vino frizzante	vino frizzante saborizado	frizze				italian pomelata								single pack	botella		1,00	litro					litro	1,0000								6
421	bebidas	alcoholicas	fermentadas	vinos	rosados	pernod ricard argentina srl		7790093521812	7790093520587	vino	vino rosado	vino rosado malbec rose	cafayate												single pack	botella		750,00	mililitro					litro	0,0010								6
421	bebidas	alcoholicas	fermentadas	vinos	tintos	pernod ricard argentina srl		7790093130045	67790093130047	vino	vino tinto	vino tinto blend malbec cabernet sauvignon	arnaldo b												single pack	botella		750,00	mililitro					litro	0,0010								6
421	bebidas	alcoholicas	fermentadas	vinos	tintos	pernod ricard argentina srl		7790093521775	7790093520549	vino	vino tinto	vino tinto monovarietal cabernet sauvignon	cafayate												single pack	botella		750,00	mililitro					litro	0,0010								6
421	bebidas	alcoholicas	fermentadas	vinos	tintos	pernod ricard argentina srl		7790093128066	7790093628031	vino	vino tinto	vino tinto monovarietal cabernet sauvignon	cafayate		gran linaje										single pack	botella		750,00	mililitro					litro	0,0010								6
421	bebidas	alcoholicas	fermentadas	vinos	tintos	pernod ricard argentina srl		7790093095238	17790093095235	vino	vino tinto	vino tinto monovarietal cabernet sauvignon	cafayate		reserve										single pack	botella		750,00	mililitro					litro	0,0010								6
421	bebidas	alcoholicas	fermentadas	vinos	tintos	pernod ricard argentina srl		7790093527760	7790093527807	vino	vino tinto	vino tinto monovarietal cabernet sauvignon	cafayate		terroir de altura										single pack	botella		750,00	mililitro					litro	0,0010								6
421	bebidas	alcoholicas	fermentadas	vinos	tintos	grupo penaflor sa		7791250001680		vino	vino tinto	vino tinto monovarietal cabernet sauvignon	navarro correas		coleccion privada										single pack	botella		750,00	mililitro					litro	0,0010								6
421	bebidas	alcoholicas	fermentadas	vinos	tintos	grupo penaflor sa		7790649000136		vino	vino tinto	vino tinto monovarietal cabernet sauvignon	navarro correas		reserva										single pack	botella		750,00	mililitro					litro	0,0010								6
421	bebidas	alcoholicas	fermentadas	vinos	tintos	pernod ricard argentina srl		7790093521782	7790093520556	vino	vino tinto	vino tinto monovarietal malbec	cafayate												single pack	botella		750,00	mililitro					litro	0,0010								6
421	bebidas	alcoholicas	fermentadas	vinos	tintos	pernod ricard argentina srl		7790093128073	7790093628078	vino	vino tinto	vino tinto monovarietal malbec	cafayate		gran linaje										single pack	botella		750,00	mililitro					litro	0,0010								6
421	bebidas	alcoholicas	fermentadas	vinos	tintos	pernod ricard argentina srl		7790093095221	17790093095228	vino	vino tinto	vino tinto monovarietal malbec	cafayate		reserve										single pack	botella		750,00	mililitro					litro	0,0010								6
421	bebidas	alcoholicas	fermentadas	vinos	tintos	pernod ricard argentina srl		7790093527777	7790093527821	vino	vino tinto	vino tinto monovarietal malbec	cafayate		terroir de altura										single pack	botella		750,00	mililitro					litro	0,0010								6
421	bebidas	alcoholicas	fermentadas	vinos	tintos	grupo penaflor sa		7791250001673		vino	vino tinto	vino tinto monovarietal malbec	navarro correas		coleccion privada										single pack	botella		750,00	mililitro					litro	0,0010								6
421	bebidas	alcoholicas	fermentadas	vinos	tintos	grupo penaflor sa		7790649000112		vino	vino tinto	vino tinto monovarietal malbec	navarro correas		reserva										single pack	botella		750,00	mililitro					litro	0,0010								6
421	bebidas	alcoholicas	fermentadas	vinos	tintos	pernod ricard argentina srl		7790093521799	7790093520563	vino	vino tinto	vino tinto monovarietal syrah	cafayate												single pack	botella		750,00	mililitro					litro	0,0010								6
2107	bebidas	alcoholicas	espirituosas	vodkas	neutros	pernod ricard argentina srl		7312040017010	27312040017014	vodka	vodka	vodka	absolut												single pack	botella		750,00	mililitro					litro	0,0010								12
2107	bebidas	alcoholicas	espirituosas	vodkas	neutros	pernod ricard argentina srl		7312040017072	27312040017076	vodka	vodka	vodka	absolut												single pack	botella		500,00	mililitro					litro	0,0010								12
2107	bebidas	alcoholicas	espirituosas	vodkas	neutros	pernod ricard argentina srl		7312040017683	27312040017687	vodka	vodka	vodka	absolut												single pack	botella		700,00	mililitro					litro	0,0010								12
2107	bebidas	alcoholicas	espirituosas	vodkas	neutros	pernod ricard argentina srl		7312040211012	17312040211019	vodka	vodka	vodka	absolut		elyx										single pack	botella		1,00	litro					litro	1,0000								6
2107	bebidas	alcoholicas	espirituosas	vodkas	neutros	campari argentina sa		7791200002217	17791200002214	vodka	vodka	vodka	bols												single pack	botella		1,00	litro					litro	1,0000								6
2107	bebidas	alcoholicas	espirituosas	vodkas	neutros	campari argentina sa		7798131200811	17798131200818	vodka	vodka	vodka	bols												single pack	botella		750,00	mililitro					litro	0,0010								6
2107	bebidas	alcoholicas	espirituosas	vodkas	neutros	fratelli branca destilerias sa		7790290101510	37790290101511	vodka	vodka	vodka	sernova												single pack	botella		700,00	mililitro					litro	0,0010								12
2107	bebidas	alcoholicas	espirituosas	vodkas	neutros	peters hermanos compania comercial e industrial sa		7790163013407		vodka	vodka	vodka	sixty seven 67												single pack	botella		750,00	mililitro					litro	0,0010								6
2107	bebidas	alcoholicas	espirituosas	vodkas	neutros	campari argentina sa		7791200000213	17791200000210	vodka	vodka	vodka	skyy												single pack	botella		750,00	mililitro					litro	0,0010								12
2107	bebidas	alcoholicas	espirituosas	vodkas	neutros	grupo penaflor sa		7791250001345		vodka	vodka	vodka	smirnoff												single pack	botella		700,00	mililitro					litro	0,0010								12
7486	bebidas	alcoholicas	amargos	aperitivos	saborizados	grupo penaflor sa		7791250003011	17791250003018	vodka	vodka aperitivo	vodka aperitivo saborizado	smirnoff		bitter citric		grappe fruit and lime								single pack	botella		700,00	mililitro					litro	0,0010								6
7486	bebidas	alcoholicas	amargos	aperitivos	saborizados	grupo penaflor sa		7791250003097		vodka	vodka aperitivo	vodka aperitivo saborizado	smirnoff		bitter citric		ruby orange and lime								single pack	botella		700,00	mililitro					litro	0,0010								6
7486	bebidas	alcoholicas	amargos	aperitivos	saborizados	grupo penaflor sa		7791250003103		vodka	vodka aperitivo	vodka aperitivo saborizado	smirnoff		bitter citric		tangerine and lemongrass								single pack	botella		700,00	mililitro					litro	0,0010								6
5725	bebidas	alcoholicas	preparaciones	cocteles		grupo penaflor sa		7791250003110		vodka	vodka coctel	vodka coctel	smirnoff		ice		original								single pack	lata		473,00	mililitro					litro	0,0010								24
5725	bebidas	alcoholicas	preparaciones	cocteles		grupo penaflor sa		7791250003127		vodka	vodka coctel	vodka coctel	smirnoff		ice		green apple								single pack	lata		473,00	mililitro					litro	0,0010								24
5725	bebidas	alcoholicas	preparaciones	cocteles		grupo penaflor sa		7791250003189		vodka	vodka coctel	vodka coctel	smirnoff		ice		red berries								single pack	lata		473,00	mililitro					litro	0,0010								24
2107	bebidas	alcoholicas	espirituosas	vodkas	saborizados	campari argentina sa		7896010000535	17896010000532	vodka	vodka saborizado	vodka saborizado anana	skyy		infusions		pineapple								single pack	botella		750,00	mililitro					litro	0,0010								12
2107	bebidas	alcoholicas	espirituosas	vodkas	saborizados	fratelli branca destilerias sa		7790290101527	17790290101524	vodka	vodka saborizado	vodka saborizado brutos bosque	sernova				wild berries								single pack	botella		700,00	mililitro					litro	0,0010								6
2107	bebidas	alcoholicas	espirituosas	vodkas	saborizados	campari argentina sa		7791200200569	17791200200566	vodka	vodka saborizado	vodka saborizado damasco	skyy		infusions		apricot								single pack	botella		750,00	mililitro					litro	0,0010								12
2107	bebidas	alcoholicas	espirituosas	vodkas	saborizados	pernod ricard argentina srl		7312040070756	27312040070750	vodka	vodka saborizado	vodka saborizado durazno	absolut				apeach								single pack	botella		750,00	mililitro					litro	0,0010								12
2107	bebidas	alcoholicas	espirituosas	vodkas	saborizados	campari argentina sa		7791200001012	17791200001019	vodka	vodka saborizado	vodka saborizado durazno	bols												single pack	botella		750,00	mililitro					litro	0,0010								6
2107	bebidas	alcoholicas	espirituosas	vodkas	saborizados	pernod ricard argentina srl		7312040040759	27312040040753	vodka	vodka saborizado	vodka saborizado frambuesa	absolut				raspberri								single pack	botella		750,00	mililitro					litro	0,0010								12
2107	bebidas	alcoholicas	espirituosas	vodkas	saborizados	pernod ricard argentina srl		7312040350056	17312040350053	vodka	vodka saborizado	vodka saborizado frambuesa	absolut				raspberri								single pack	botella		700,00	mililitro					litro	0,0010								6
2107	bebidas	alcoholicas	espirituosas	vodkas	saborizados	campari argentina sa		7896010000528	17896010000525	vodka	vodka saborizado	vodka saborizado frambuesa	skyy		infusions		raspberry								single pack	botella		750,00	mililitro					litro	0,0010								12
2107	bebidas	alcoholicas	espirituosas	vodkas	saborizados	grupo penaflor sa		7791250001871		vodka	vodka saborizado	vodka saborizado frambuesa	smirnoff				raspberry								single pack	botella		700,00	mililitro					litro	0,0010								6
2107	bebidas	alcoholicas	espirituosas	vodkas	saborizados	fratelli branca destilerias sa		7790290101534	17790290101531	vodka	vodka saborizado	vodka saborizado frutas citricas	sernova				fresh citrus								single pack	botella		700,00	mililitro					litro	0,0010								6
2107	bebidas	alcoholicas	espirituosas	vodkas	saborizados	campari argentina sa		7896010004519	17896010004530	vodka	vodka saborizado	vodka saborizado frutas citricas	skyy		infusions		citrus								single pack	botella		750,00	mililitro					litro	0,0010								12
2107	bebidas	alcoholicas	espirituosas	vodkas	saborizados	grupo penaflor sa		7791250001864		vodka	vodka saborizado	vodka saborizado frutas citricas	smirnoff				citrus								single pack	botella		700,00	mililitro					litro	0,0010								6
2107	bebidas	alcoholicas	espirituosas	vodkas	saborizados	grupo penaflor sa		7791250003202		vodka	vodka saborizado	vodka saborizado frutas tropicales	smirnoff				tropical fruit								single pack	botella		700,00	mililitro					litro	0,0010								6
2107	bebidas	alcoholicas	espirituosas	vodkas	saborizados	campari argentina sa		7791200001043	17791200001040	vodka	vodka saborizado	vodka saborizado frutilla	bols												single pack	botella		750,00	mililitro					litro	0,0010								6
2107	bebidas	alcoholicas	espirituosas	vodkas	saborizados	pernod ricard argentina srl		7312040551668	17312040551665	vodka	vodka saborizado	vodka saborizado lima	absolut				lime								single pack	botella		700,00	mililitro					litro	0,0010								6
2107	bebidas	alcoholicas	espirituosas	vodkas	saborizados	pernod ricard argentina srl		7312040551675	27312040551679	vodka	vodka saborizado	vodka saborizado lima	absolut				lime								single pack	botella		750,00	mililitro					litro	0,0010								12
2107	bebidas	alcoholicas	espirituosas	vodkas	saborizados	pernod ricard argentina srl		7312040050703	17312040050700	vodka	vodka saborizado	vodka saborizado mandarina	absolut				mandrin								single pack	botella		700,00	mililitro					litro	0,0010								6
2107	bebidas	alcoholicas	espirituosas	vodkas	saborizados	pernod ricard argentina srl		7312040050758	27312040050752	vodka	vodka saborizado	vodka saborizado mandarina	absolut				mandrin								single pack	botella		750,00	mililitro					litro	0,0010								12
2107	bebidas	alcoholicas	espirituosas	vodkas	saborizados	pernod ricard argentina srl		7312040180752	27312040180756	vodka	vodka saborizado	vodka saborizado mango	absolut												single pack	botella		750,00	mililitro					litro	0,0010								12
2107	bebidas	alcoholicas	espirituosas	vodkas	saborizados	campari argentina sa		7798131200927	17798131200924	vodka	vodka saborizado	vodka saborizado mango maracuya	bols												single pack	botella		750,00	mililitro					litro	0,0010								6
2107	bebidas	alcoholicas	espirituosas	vodkas	saborizados	fratelli branca destilerias sa		7790290101664	17790290101661	vodka	vodka saborizado	vodka saborizado mango maracuya	sernova				tropical passion								single pack	botella		700,00	mililitro					litro	0,0010								6
2107	bebidas	alcoholicas	espirituosas	vodkas	saborizados	fratelli branca destilerias sa		7790290101657	17790290101654	vodka	vodka saborizado	vodka saborizado manzana pera	sernova				sweet apple pear								single pack	botella		700,00	mililitro					litro	0,0010								6
2107	bebidas	alcoholicas	espirituosas	vodkas	saborizados	grupo penaflor sa		7791250001857		vodka	vodka saborizado	vodka saborizado manzana verde	smirnoff				green apple								single pack	botella		700,00	mililitro					litro	0,0010								6
2107	bebidas	alcoholicas	espirituosas	vodkas	saborizados	campari argentina sa		7896010004526	17896010004523	vodka	vodka saborizado	vodka saborizado maracuya	skyy		infusions		passionfruit								single pack	botella		750,00	mililitro					litro	0,0010								12
